Ticker,Name,Name_ZH,Date_Today,Date_Prev,Turnover_Pct_Change,Turnover_Today,Turnover_Prev,Close_Today,Price_Pct_Change,Volume_Today,Volume_Prev,Market_Cap
2571.HK,SAIMO,赛目科技,2026-08-20,2026-08-19,29894.21,20648914,68843,15.07,-5.87,1370200,4300,1960715464
6185.HK,CANSINOBIO,康希诺生物,2026-08-20,2026-08-19,8065.45,1303074909,15958398,32.06,37.36,40644880,683736,7920224599
2291.HK,SCIENTECH,心泰医疗,2026-08-20,2026-08-19,2511.67,101020923,3868058,12.18,6.75,8294000,339006,4198372988
7666.HK,METIS TECHBIO-P,剂泰科技－Ｐ,2026-08-20,2026-08-19,1850.97,279497100,14326060,15.0,27.99,18633140,1222360,17740467750
0667.HK,CHINA EAST EDU,中国东方教育,2026-08-20,2026-08-19,1270.15,133919522,9774077,3.94,-9.32,33989726,2249500,8721894862
3336.HK,JU TENG INTL,巨腾国际,2026-08-20,2026-08-19,1194.99,31861500,2460360,2.75,-9.69,11586000,808000,2325572345
2689.HK,ND PAPER,玖龙纸业,2026-08-20,2026-08-19,968.59,714371793,66851989,6.585,-16.8,108484706,8446240,30898274219
1952.HK,EVEREST MED,云顶新耀,2026-08-20,2026-08-19,888.28,3900701738,394697260,33.66,41.43,115885376,16583919,11826024336
1177.HK,SBP GROUP,中国生物制药,2026-08-20,2026-08-19,798.76,2062843442,229519866,5.39,12.53,382716789,47916465,95801735473
2416.HK,EDIANYUN,易点云,2026-08-20,2026-08-19,743.65,17731638,2101770,4.25,17.08,4172150,579000,2067005800
2142.HK,HBM HOLDINGS-B,和铂医药－Ｂ,2026-08-20,2026-08-19,741.4,338078284,40180480,16.3,12.49,20741000,2772980,13614726963
3983.HK,CHINA BLUECHEM,中海石油化学,2026-08-20,2026-08-19,719.52,38703000,4722644,1.995,-7.64,19400000,2186409,9196950021
2196.HK,FOSUN PHARMA,复星医药,2026-08-20,2026-08-19,698.67,280617131,35135652,17.9,6.93,15676935,2098904,47800683898
9973.HK,CHERY AUTO,奇瑞汽车,2026-08-20,2026-08-19,666.85,129816632,16928485,25.54,0.63,5082875,667001,148351765090
0434.HK,BOYAA,博雅互动,2026-08-20,2026-08-19,661.91,18344560,2407705,2.48,11.96,7397000,1087000,1793948908
6666.HK,EVERG SERVICES,恒大物业,2026-08-20,2026-08-19,644.72,50872047,6831009,1.06,2.42,47992500,6600009,11459459041
1093.HK,CSPC PHARMA,石药集团,2026-08-20,2026-08-19,615.68,4186387100,584950446,9.52,9.61,439746523,67351804,108579905709
2706.HK,HAIZHI TECH GP,海致科技集团,2026-08-20,2026-08-19,542.92,355684988,55323138,44.6,15.19,7975000,1428800,18028288229
1276.HK,HENGRUI PHARMA,恒瑞医药,2026-08-20,2026-08-19,520.13,1401797063,226049577,49.66,-9.63,28227891,4113732,329603344730
1873.HK,VIVA BIOTECH,维亚生物,2026-08-20,2026-08-19,502.96,21131711,3504650,1.58,8.97,13374500,2417000,3260737496
3788.HK,HANKING GOLD,罕王黄金,2026-08-20,2026-08-19,485.95,23915649,4081520,3.35,7.03,7139000,1304000,8189569672
2186.HK,LUYE PHARMA,绿叶制药,2026-08-20,2026-08-19,472.47,214777842,37517765,2.145,7.79,100129531,18853148,8568236642
3877.HK,CSSC SHIPPING,中国船舶租赁,2026-08-20,2026-08-19,459.13,43470670,7774650,2.26,2.03,19234810,3510000,14010246180
3933.HK,UNITED LAB,联邦制药,2026-08-20,2026-08-19,454.45,274801228,49563248,8.715,0.35,31531982,5706764,17170960067
6855.HK,ASCENTAGE,亚盛医药,2026-08-20,2026-08-19,433.77,309879917,58054774,33.6,-3.39,9222617,1669200,12544521227
2232.HK,CRYSTAL INTL,晶苑国际,2026-08-20,2026-08-19,430.4,104238027,19652800,7.49,8.24,13916960,2840000,21367636127
0512.HK,GRAND PHARMA,远大医药,2026-08-20,2026-08-19,419.19,101714280,19590871,5.48,4.18,18561000,3724500,19189916937
6055.HK,CTIHK,中烟香港,2026-08-20,2026-08-19,401.67,104864703,20902919,23.86,6.61,4395000,934000,16503485222
2105.HK,LAEKNA-B,来凯医药－Ｂ,2026-08-20,2026-08-19,390.36,32765580,6681920,6.455,2.79,5076000,1064000,2899020184
7489.HK,VOYAH AUTO,岚图汽车,2026-08-20,2026-08-19,368.17,21876662,4672826,2.91,4.11,7517753,1671852,10708800315
1877.HK,JUNSHI BIO,君实生物,2026-08-20,2026-08-19,346.98,183343499,41018163,19.57,3.76,9368600,2174876,20076353866
0636.HK,KLN,KLN,2026-08-20,2026-08-19,333.76,29300337,6754972,6.2,6.53,4725861,1160648,11206061575
6181.HK,LAOPU GOLD,老铺黄金,2026-08-20,2026-08-19,332.06,891010346,206222380,370.2,8.12,2406835,602285,65430816057
0460.HK,SIHUAN PHARM,四环医药,2026-08-20,2026-08-19,328.58,53926333,12582550,0.905,6.47,59587110,14803000,8164728928
2526.HK,DIAGENS-B,德适－Ｂ,2026-08-20,2026-08-19,319.93,32913475,7837856,421.8,27.05,78031,23608,37489245475
2696.HK,HENLIUS,复宏汉霖,2026-08-20,2026-08-19,319.75,102928872,24521666,70.35,7.32,1463097,374091,38354931939
3898.HK,TIMES ELECTRIC,时代电气,2026-08-20,2026-08-19,310.31,302091292,73625290,32.52,-6.34,9289400,2120544,43274475567
2005.HK,SSY GROUP,石四药集团,2026-08-20,2026-08-19,303.82,25760519,6379200,2.445,1.87,10536000,2658000,7069578883
2228.HK,XTALPI,晶泰控股,2026-08-20,2026-08-19,303.16,1194786018,296355705,8.045,11.27,148512866,40989724,34620626145
9898.HK,WB-SW,微博－ＳＷ,2026-08-20,2026-08-19,293.72,15981660,4059154,57.0,-2.65,280380,69328,14003336604
2585.HK,MOKINGRAN,梦金园,2026-08-20,2026-08-19,286.52,22936557,5934060,29.78,0.27,770200,199800,8047302651
6915.HK,JIANGXI BIO,江西生物,2026-08-20,2026-08-19,283.64,47452039,12368986,15.28,9.14,3105500,883499,4712005351
1797.HK,EAST BUY,东方甄选,2026-08-20,2026-08-19,281.1,335185170,87952708,19.57,-4.54,17127500,4290376,20612008594
3320.HK,CHINARES PHARMA,华润医药,2026-08-20,2026-08-19,278.81,58778672,15516474,4.885,0.51,12032481,3192690,30690065039
2157.HK,LEPU BIO,乐普生物,2026-08-20,2026-08-19,267.72,116655764,31724110,4.235,3.67,27545634,7766000,7641802954
0590.HK,LUK FOOK HOLD,六福集团,2026-08-20,2026-08-19,263.5,75221512,20693893,26.2,7.11,2871050,846030,15382226117
2259.HK,ZIJIN GOLD INTL,紫金黄金国际,2026-08-20,2026-08-19,257.06,3048222922,853702407,148.3,11.25,20554436,6404369,396901126357
0863.HK,OSL GROUP,ＯＳＬ集团,2026-08-20,2026-08-19,256.42,18868904,5294020,12.6,6.15,1497532,446000,11330945378
6681.HK,BRAINAURORA-B,脑动极光－Ｂ,2026-08-20,2026-08-19,246.92,25659555,7396450,1.515,4.48,16937000,5101000,2057791150
9926.HK,AKESO,康方生物,2026-08-20,2026-08-19,245.8,2362581411,683222714,93.9,5.15,25160611,7650870,86495345631
2356.HK,DAHSING BANKING,大新银行集团,2026-08-20,2026-08-19,245.51,28739933,8318037,14.66,2.59,1960432,582088,20608326040
6969.HK,SMOORE INTL,思摩尔国际,2026-08-20,2026-08-19,243.19,588972891,171617427,9.86,5.74,59733561,18404014,61084410663
1128.HK,WYNN MACAU,永利澳门,2026-08-20,2026-08-19,242.1,34466467,10075005,5.88,0.68,5861644,1725172,30798190893
6990.HK,SKB BIO,科伦博泰生物,2026-08-20,2026-08-19,238.56,839359339,247921224,533.0,1.81,1574783,473584,127399775477
1428.HK,BRIGHT SMART,耀才证券金融,2026-08-20,2026-08-19,230.06,161218741,48845062,7.45,6.89,21640100,7007900,12644857170
