Ticker,Name,Name_ZH,Date_Today,Date_Prev,Turnover_Pct_Change,Turnover_Today,Turnover_Prev,Close_Today,Price_Pct_Change,Volume_Today,Volume_Prev,Market_Cap
2111.HK,BEST PACIFIC,超盈国际控股,2026-08-25,2026-08-24,3003.09,19385621,624720,2.515,10.31,7708000,274000,2615117229
1167.HK,JACOBIO-B,加科思－Ｂ,2026-08-25,2026-08-24,621.68,57143082,7918020,6.0,16.28,9523847,1534500,4693069080
0136.HK,CHINA RUYI,中国儒意,2026-08-25,2026-08-24,538.46,454628664,71206891,1.475,4.98,308222818,50681062,22929149515
1083.HK,TG SMART ENERGY,港华智慧能源,2026-08-25,2026-08-24,530.84,54003151,8560560,3.075,-3.3,17562000,2692000,11627358899
0081.HK,CH OVS G OCEANS,中国海外宏洋集团,2026-08-25,2026-08-24,424.56,92064972,17550848,2.71,5.86,33972314,6855800,9645905659
0506.HK,CHINA FOODS,中国食品,2026-08-25,2026-08-24,380.68,48926099,10178457,3.55,6.77,13782000,3061190,9930142922
2007.HK,COUNTRY GARDEN,碧桂园,2026-08-25,2026-08-24,371.58,202079476,42851255,0.197,6.49,1025784160,231628401,9168535251
2211.HK,UNI HEALTH,大健康国际,2026-08-25,2026-08-24,341.92,26831000,6071450,0.7,-9.09,38330000,7885000,77382351
1921.HK,DALIPAL HLDG,达力普控股,2026-08-25,2026-08-24,339.29,19694090,4483184,3.845,-3.87,5122000,1120796,5986157504
0297.HK,SINOFERT,中化化肥,2026-08-25,2026-08-24,334.39,106992902,24630652,1.35,5.47,79254000,19242697,9483015407
3677.HK,ZENERGY,正力新能,2026-08-25,2026-08-24,332.26,25087487,5803824,5.12,-2.29,4899900,1107600,13078635755
2602.HK,ONEWO,万物云,2026-08-25,2026-08-24,329.28,17956492,4182910,18.55,2.49,968005,231100,21350877144
2692.HK,ZHAOWEI,兆威机电,2026-08-25,2026-08-24,302.82,34601993,8589900,42.42,3.21,815700,209000,11350431323
9698.HK,GDS-SW,万国数据－ＳＷ,2026-08-25,2026-08-24,291.2,839726182,214652656,31.68,-0.06,26506508,6771377,50783702696
2400.HK,XD INC,心动公司,2026-08-25,2026-08-24,278.29,266038851,70327471,42.66,2.7,6236260,1693006,20235114134
0268.HK,KINGDEE INT'L,金蝶国际,2026-08-25,2026-08-24,245.76,846668359,244868880,8.495,4.17,99666671,30026841,29686189710
0772.HK,CHINA LIT,阅文集团,2026-08-25,2026-08-24,240.97,241429069,70805565,20.74,5.28,11640746,3594191,21083605921
3918.HK,NAGACORP,金界控股,2026-08-25,2026-08-24,239.9,27849149,8193369,3.515,-2.36,7922944,2275936,15546810876
2233.HK,WESTCHINACEMENT,西部水泥,2026-08-25,2026-08-24,239.58,54360575,16008301,1.92,5.79,28312800,8820000,10488062779
