Ticker,Name,Name_ZH,Date_Today,Date_Prev,Turnover_Pct_Change,Turnover_Today,Turnover_Prev,Close_Today,Price_Pct_Change,Volume_Today,Volume_Prev,Market_Cap
2699.HK,XINMING CHINA,新明中国,2026-08-21,2026-08-20,3146.79,17123500,527398,5.75,0.7,2978000,92364,151229071
1115.HK,5100 XIZANG,５１００藏冰川,2026-08-21,2026-08-20,1171.4,18148000,1427400,0.4,2.56,45370000,3660000,2209061193
1836.HK,STELLA HOLDINGS,九兴控股,2026-08-21,2026-08-20,1112.69,95896372,7907713,13.15,-7.07,7292500,558849,11061694204
6158.HK,ZHENRO PPT,正荣地产,2026-08-21,2026-08-20,904.52,20551510,2045900,0.035,-14.63,587186000,49900000,152871460
6938.HK,RIBOLIFE-B,瑞博生物－Ｂ,2026-08-21,2026-08-20,783.28,75355145,8531284,53.4,3.69,1411145,165656,9077226493
6896.HK,GOLDEN THROAT,金嗓子,2026-08-21,2026-08-20,719.47,23650610,2886088,2.49,-19.68,9498237,930996,1840861987
1691.HK,JS GLOBAL LIFE,ＪＳ环球生活,2026-08-21,2026-08-20,636.89,106125209,14401862,1.575,7.51,67381083,9830622,5472450714
1045.HK,APT SATELLITE,亚太卫星,2026-08-21,2026-08-20,623.67,19413519,2682630,2.015,-1.71,9634500,1308600,1871073684
1304.HK,FORTIOR,FORTIOR,2026-08-21,2026-08-20,579.57,64620991,9509120,117.9,8.36,548100,87400,13571950207
2190.HK,ZYLOXTB,归创通桥,2026-08-21,2026-08-20,576.02,54287957,8030489,21.04,6.8,2580226,407639,6968645448
1236.HK,LDROBOT,乐动机器人,2026-08-21,2026-08-20,556.48,60955659,9285216,37.3,-0.05,1634200,248800,12433335565
0012.HK,HENDERSON LAND,恒基地产,2026-08-21,2026-08-20,407.65,825423250,162595953,30.2,7.17,27331895,5769906,146209891184
2255.HK,HAICHANG HLDG,海昌海洋公园,2026-08-21,2026-08-20,403.47,22753710,4519350,0.315,-4.55,72234000,13695000,4162410598
0564.HK,ZCZL,中创智领,2026-08-21,2026-08-20,381.06,49631400,10317156,13.5,1.2,3676400,773400,24102899055
