Ticker,Name,Name_ZH,Date_Today,Date_Prev,Turnover_Pct_Change,Turnover_Today,Turnover_Prev,Close_Today,Price_Pct_Change,Volume_Today,Volume_Prev,Market_Cap
0659.HK,CTF SERVICES,周大福创建,2026-09-25,2026-09-24,1683.11,117160750,6570571,8.4,6.53,13947709,833300,38347319578
0625.HK,SHEIN-W,希音－Ｗ,2026-09-25,2026-09-24,395.76,59277228,11956780,35.1,-6.15,1688810,319700,148352972926
2638.HK,HKELECTRIC-SS,港灯－ＳＳ,2026-09-25,2026-09-24,285.13,26757457,6947660,6.2,-0.4,4315719,1116090,54784438314
2285.HK,CHERVON,泉峰控股,2026-09-25,2026-09-24,258.64,39576637,11035080,25.02,-0.71,1581800,437900,12729020584
1193.HK,CHINA RES GAS,华润燃气,2026-09-25,2026-09-24,123.76,37991375,16978418,16.21,0.0,2343700,1047404,36514621032
0023.HK,BANK OF E ASIA,东亚银行,2026-09-25,2026-09-24,103.85,57196424,28058642,19.14,-0.62,2988319,1456835,50655408781
0388.HK,HKEX,香港交易所,2026-09-25,2026-09-24,100.6,1287052323,641594083,388.4,-1.27,3313729,1630895,490937104066
1191.HK,CREALIGHTS,海光芯正,2026-09-25,2026-09-24,-91.93,30645779,379879693,157.4,-6.42,194700,2258500,14411031104
3939.HK,WANGUO GOLD GP,万国黄金集团,2026-09-25,2026-09-24,-91.72,39873273,481768343,13.65,-0.51,2921119,35114310,60105668490
0303.HK,VTECH HOLDINGS,VTECH HOLDINGS,2026-09-25,2026-09-24,91.48,45357664,23687580,51.3,-0.29,884165,460400,12994000782
6166.HK,CIG,剑桥科技,2026-09-25,2026-09-24,-91.33,47454354,547587895,115.7,-1.78,410150,4648454,42606567032
9969.HK,INNOCARE,诺诚健华,2026-09-25,2026-09-24,-90.72,40712224,438669229,14.29,-1.52,2849001,30232200,25253318498
9995.HK,REMEGEN,荣昌生物,2026-09-25,2026-09-24,-90.07,27993601,281768420,72.9,0.0,384000,3865136,43422169447
9903.HK,ILUVATAR COREX,天数智芯,2026-09-25,2026-09-24,-89.52,130701423,1247389896,123.1,-3.53,1061750,9775783,99406228772
3330.HK,LINGBAO GOLD,灵宝黄金,2026-09-25,2026-09-24,-89.51,53229322,507435495,21.2,0.95,2510817,24163595,29209298150
3317.HK,XUNCE,迅策,2026-09-25,2026-09-24,-89.45,23095096,218874225,105.9,-0.94,218084,2047467,34944607163
3986.HK,GIGADEVICE,兆易创新,2026-09-25,2026-09-24,-88.19,91784490,777049066,483.0,-1.35,190030,1587110,340018199241
9606.HK,DUALITYBIO-B,映恩生物－Ｂ,2026-09-25,2026-09-24,-87.21,22061280,172421853,196.8,-0.76,112100,869500,17805502711
7666.HK,METIS TECHBIO-P,剂泰科技－Ｐ,2026-09-25,2026-09-24,-86.87,18411995,140181017,15.61,-1.33,1179500,8861000,18461913032
6185.HK,CANSINOBIO,康希诺生物,2026-09-25,2026-09-24,-86.68,17705464,132895425,30.38,1.81,582800,4453600,7505190467
6855.HK,ASCENTAGE,亚盛医药,2026-09-25,2026-09-24,-86.62,15837200,118341466,28.9,-0.69,548000,4066717,10795761552
6693.HK,CHIFENG GOLD,赤峰黄金,2026-09-25,2026-09-24,-86.58,15333586,114249239,35.66,-1.22,429994,3164799,67768662317
9856.HK,LIGENT,纳真科技,2026-09-25,2026-09-24,-86.02,140177758,1002819150,36.46,-2.77,3844700,26741844,35838046190
1138.HK,COSCO SHIP ENGY,中远海能,2026-09-25,2026-09-24,-85.56,73332734,507715537,19.5,0.67,3760653,26211436,106571806360
2142.HK,HBM HOLDINGS-B,和铂医药－Ｂ,2026-09-25,2026-09-24,-84.63,30081739,195673007,13.78,-0.36,2183000,14148446,11376786547
2380.HK,CHINA POWER,中国电力,2026-09-25,2026-09-24,84.59,26704496,14466976,2.65,0.38,10077168,5479915,32780901284
3308.HK,ZJ INNOLIGHT,中际旭创,2026-09-25,2026-09-24,-84.23,258394031,1638821820,1171.0,-0.26,220661,1395930,1369759264611
0100.HK,MINIMAX-W,MINIMAX-W,2026-09-25,2026-09-24,-83.72,368941943,2266357734,275.2,-1.36,1340632,8123146,96109561024
2099.HK,CHINAGOLDINTL,中国黄金国际,2026-09-25,2026-09-24,-83.71,64577152,396303871,222.6,-0.27,290104,1775555,88241703837
1357.HK,MEITU,美图公司,2026-09-25,2026-09-24,-82.8,43971407,255717599,3.725,-0.93,11804405,68010000,16825186581
3200.HK,HANS CNC,大族数控,2026-09-25,2026-09-24,-82.79,22169700,128804832,103.5,-0.38,214200,1239700,50612301193
1766.HK,CRRC,中国中车,2026-09-25,2026-09-24,-82.66,17193119,99155222,5.16,-0.48,3332000,19123476,148086134314
6869.HK,YOFC,长飞光纤光缆,2026-09-25,2026-09-24,-82.59,482576396,2771313060,186.5,-0.37,2587541,14804023,265512368811
