Ticker,Name,Name_ZH,Date_Today,Date_Prev,Turnover_Pct_Change,Turnover_Today,Turnover_Prev,Close_Today,Price_Pct_Change,Volume_Today,Volume_Prev,Market_Cap
6182.HK,,乙德投资控股,2026-09-14,2026-09-11,4308.42,45045239,1021800,0.71,8.4,63444000,1560000,567999982
1392.HK,,海清智元,2026-09-14,2026-09-11,2169.28,417160862,18382981,24.68,29.69,16902790,966000,19107464041
0336.HK,,华宝国际,2026-09-14,2026-09-11,1039.43,71568000,6281060,3.5,13.45,20448000,2036000,11275743066
1300.HK,,俊知集团,2026-09-14,2026-09-11,496.99,209600643,35109452,2.975,46.91,70454000,17338000,5259799831
1609.HK,,天星医疗,2026-09-14,2026-09-11,377.59,143995700,30150181,106.0,5.68,1358450,300600,5809080264
2585.HK,,梦金园,2026-09-14,2026-09-11,343.75,58548776,13194072,26.84,5.01,2181400,516200,7252840812
3774.HK,,亮晴控股,2026-09-14,2026-09-11,293.88,70161000,17812829,21.0,10.7,3341000,939000,17197320000
0622.HK,,威华达控股,2026-09-14,2026-09-11,259.07,335350965,93393322,3.045,7.98,110131677,33118200,21142907257
9969.HK,,诺诚健华,2026-09-14,2026-09-11,207.94,387810681,125936325,15.51,14.55,25003912,9301058,27400292145
6821.HK,,凯莱英,2026-09-14,2026-09-11,154.12,240700934,94718626,153.3,14.23,1570130,705802,55289711051
0894.HK,,万裕科技,2026-09-14,2026-09-11,147.97,34452301,13893840,2.46,18.84,14005000,6712000,1179133294
1928.HK,,,2026-09-14,2026-09-11,137.41,440543207,185565439,13.0,-2.69,33887939,13889629,105213934358
3347.HK,,泰格医药,2026-09-14,2026-09-11,119.16,105048316,47932384,44.58,7.68,2356400,1157787,38384542885
1797.HK,,东方甄选,2026-09-14,2026-09-11,114.83,377621585,175774411,26.6,11.3,14196300,7354578,28016323200
6127.HK,,昭衍新药,2026-09-14,2026-09-11,108.38,104782867,50285299,22.34,5.38,4690370,2371948,16740439349
6880.HK,,,2026-09-14,2026-09-11,106.11,33049079,16034357,172.4,-6.61,191700,86860,40606751658
1768.HK,,鸣鸣很忙,2026-09-14,2026-09-11,103.26,191015039,93977419,389.6,7.21,490285,258606,84869608209
0010.HK,HANG LUNG GROUP,恒隆集团,2026-09-14,2026-09-11,95.58,15841200,8099700,12.28,0.82,1290000,665000,16720671648
2315.HK,,百奥赛图-B,2026-09-14,2026-09-11,94.38,93455401,48077699,59.45,5.97,1572000,857000,26373071890
0291.HK,,,2026-09-14,2026-09-11,85.98,368431268,198098943,18.3,-0.22,20132857,10801469,59365197525
1860.HK,,汇量科技,2026-09-14,2026-09-11,84.29,138948755,75396747,10.35,5.83,13425000,7709279,17226047250
1753.HK,,兑吧,2026-09-14,2026-09-11,83.15,17492460,9550984,0.705,36.89,24812000,18545600,759160338
2601.HK,,,2026-09-14,2026-09-11,82.21,373873510,205190947,29.18,-0.75,12812663,6979284,280721566592
0805.HK,,新吉奥房车,2026-09-14,2026-09-11,77.0,18025300,10183680,8.95,9.68,2014000,1248000,8591999816
0322.HK,,,2026-09-14,2026-09-11,-75.99,115114883,479392265,12.02,-0.41,9576945,39717670,67761386627
0975.HK,,,2026-09-14,2026-09-11,-75.85,17844391,73896974,9.265,-4.04,1926000,7653752,9503724991
0014.HK,HYSAN DEV,希慎兴业,2026-09-14,2026-09-11,71.33,31832753,18579676,15.68,-0.44,2030150,1179662,16103489250
6186.HK,,,2026-09-14,2026-09-11,-68.43,43960893,139236201,2.525,-1.94,17410254,54072310,22239354217
0316.HK,,,2026-09-14,2026-09-11,-64.92,156568956,446292740,146.8,-1.41,1066546,2997265,96942802014
2007.HK,,,2026-09-14,2026-09-11,-63.26,21692774,59039093,0.171,-1.16,126858324,341266450,7990299123
3328.HK,,,2026-09-14,2026-09-11,-62.61,245948630,657870666,8.16,0.87,30140764,81318993,721048465776
0016.HK,SHK PPT,新鸿基地产,2026-09-14,2026-09-11,-61.7,660285849,1723838997,110.4,2.03,5980850,15931969,319914946671
0006.HK,POWER ASSETS,电能实业,2026-09-14,2026-09-11,-61.1,125213324,321846581,61.5,0.49,2035989,5258931,131062966971
9626.HK,,,2026-09-14,2026-09-11,-60.73,293253483,746683344,121.8,-0.08,2407664,6125376,50168549777
9926.HK,,康方生物,2026-09-14,2026-09-11,59.65,1589496561,995636546,95.7,5.98,16609160,11025875,88153399132
1109.HK,,,2026-09-14,2026-09-11,-56.81,430814824,997502767,29.3,0.48,14703578,34207914,208936524224
2899.HK,,,2026-09-14,2026-09-11,-56.46,1448418187,3326956748,34.62,-0.57,41837615,95547294,920570511811
2331.HK,,,2026-09-14,2026-09-11,-55.59,235295646,529845894,12.93,-0.61,18197652,40726048,33421642615
7347.HK,,南方两倍做空三星电子,2026-09-14,2026-09-11,54.96,54001832,34849769,0.774,10.57,69769810,49785385,
0836.HK,,,2026-09-14,2026-09-11,-54.68,168953791,372778037,18.95,0.91,8915767,19849735,98105248122
0384.HK,,,2026-09-14,2026-09-11,-54.04,67150494,146108649,5.415,0.93,12400830,27233673,29501746884
2628.HK,,,2026-09-14,2026-09-11,53.92,1403121402,911603259,29.8,0.68,47084612,30797407,842288187435
1658.HK,,,2026-09-14,2026-09-11,-52.78,141209617,299048791,5.385,-0.65,26222769,55175053,646711890541
6658.HK,,溜溜梅,2026-09-14,2026-09-11,-51.94,41818561,87011185,177.8,6.72,235200,522276,14012633022
6862.HK,,,2026-09-14,2026-09-11,-49.37,268123221,529535445,9.96,-0.99,26920002,52637716,53938164472
1876.HK,,,2026-09-14,2026-09-11,-49.29,118287462,233259947,5.81,1.22,20359288,40637623,76864957156
1929.HK,,,2026-09-14,2026-09-11,-48.3,161750481,312847647,11.53,-1.2,14028663,26807853,113758796101
