Ticker,Name,Name_ZH,Date_Today,Date_Prev,Turnover_Pct_Change,Turnover_Today,Turnover_Prev,Close_Today,Price_Pct_Change,Volume_Today,Volume_Prev,Market_Cap
2863.HK,GOLDEN FAITH GP,高丰集团控股,2026-07-27,2026-07-24,1757.45,34863401,1876950,0.92,-5.15,37895000,1935000,634350131
0460.HK,SIHUAN PHARM,四环医药,2026-07-27,2026-07-24,1607.06,147396798,8634560,0.94,6.82,156805105,9812000,8480492172
3336.HK,JU TENG INTL,巨腾国际,2026-07-27,2026-07-24,1192.12,20472800,1584440,3.26,13.99,6280000,554000,2756860299
9887.HK,LEADS BIOLABS-B,维立志博－Ｂ,2026-07-27,2026-07-24,1015.35,1116989842,100147444,58.05,-7.05,19241858,1603642,11545668838
0511.HK,TVB,电视广播,2026-07-27,2026-07-24,1007.17,19894561,1796886,2.4,2.56,8289400,767900,1120708450
1417.HK,RIVERINE CHINA,浦江中国,2026-07-27,2026-07-24,900.77,25464400,2544480,5.9,15.01,4316000,496000,2389500038
1333.HK,BRETON,博雷顿,2026-07-27,2026-07-24,782.86,81276389,9206024,11.6,5.74,7006585,839200,4511715307
2602.HK,ONEWO,万物云,2026-07-27,2026-07-24,769.01,56559198,6508480,16.41,-4.59,3446630,378400,18887757687
0326.HK,CHINA STAR ENT,中国星集团,2026-07-27,2026-07-24,672.8,95742158,12389058,6.59,1.38,14528400,1906009,16006491905
3939.HK,WANGUO GOLD GP,万国黄金集团,2026-07-27,2026-07-24,453.64,1375531867,248454529,9.77,-10.04,140791382,22877950,43020690481
2378.HK,PRU,保诚,2026-07-27,2026-07-24,451.54,34514841,6257925,115.2,0.79,299608,54750,286785583724
2585.HK,MOKINGRAN,梦金园,2026-07-27,2026-07-24,445.45,26100000,4785000,30.0,-9.09,870000,145000,8106751980
2315.HK,BIOCYTOGEN-B,百奥赛图－Ｂ,2026-07-27,2026-07-24,391.84,114178047,23214300,54.1,3.94,2110500,446000,23992054277
2225.HK,JINHAI MED TECH,今海医疗科技,2026-07-27,2026-07-24,366.71,57645899,12351445,3.79,-11.03,15210000,2899400,20049099798
2659.HK,BAO PHARMA-B,宝济药业－Ｂ,2026-07-27,2026-07-24,338.48,34717920,7917750,19.16,11.07,1812000,459000,6219523047
2465.HK,LOPAL TECH,龙蟠科技,2026-07-27,2026-07-24,292.97,156395203,39798501,10.3,7.4,15184000,4150000,8148452782
0945.HK,MANULIFE-S,宏利金融－Ｓ,2026-07-27,2026-07-24,287.33,15317319,3954624,339.6,0.53,45104,11707,565663063574
1114.HK,BRILLIANCE CHI,BRILLIANCE CHI,2026-07-27,2026-07-24,269.15,36255549,9821240,2.05,1.49,17685634,4862000,10342802004
1762.HK,WANKA ONLINE,万咖壹联,2026-07-27,2026-07-24,265.64,17318400,4736432,1.1,5.77,15744000,4554262,2142004706
2380.HK,CHINA POWER,中国电力,2026-07-27,2026-07-24,253.88,180006882,50866419,2.72,-3.89,66179000,17974000,33646811027
1783.HK,ENVISION GREEN,晋景新能,2026-07-27,2026-07-24,248.12,74443197,21384090,4.16,11.53,17895000,5733000,12019663443
0390.HK,CHINA RAILWAY,中国中铁,2026-07-27,2026-07-24,237.34,164085828,48640420,3.59,1.13,45706360,13701527,88067401975
1780.HK,RONGZUN INT'L H,荣尊国际控股,2026-07-27,2026-07-24,229.17,129328246,39289624,3.61,1.69,35825000,11067500,2238199934
0576.HK,ZHEJIANGEXPRESS,浙江沪杭甬,2026-07-27,2026-07-24,227.65,55132998,16826728,6.54,-0.15,8430122,2568966,39489269528
0135.HK,KUNLUN ENERGY,昆仑能源,2026-07-27,2026-07-24,219.75,85428563,26717524,7.03,-0.57,12152000,3778999,60611492776
1810.HK,XIAOMI-W,小米集团－Ｗ,2026-07-27,2026-07-24,195.09,7885497453,2672262535,28.68,7.34,274947607,100009828,736944985183
0753.HK,AIR CHINA,中国国航,2026-07-27,2026-07-24,193.4,148719807,50687782,4.3,5.65,34586000,12454000,88118016337
2718.HK,MININGLAMP-W,明略科技－Ｗ,2026-07-27,2026-07-24,191.56,32050307,10992591,103.2,7.39,310565,114387,15777315947
0027.HK,GALAXY ENT,银河娱乐,2026-07-27,2026-07-24,189.95,1141395140,393650133,33.6,6.26,33970095,12449403,147142481241
1896.HK,MAOYAN ENT,猫眼娱乐,2026-07-27,2026-07-24,188.3,64244568,22284063,4.52,-4.24,14213400,4721200,5079507419
0200.HK,MELCO INT'L DEV,新濠国际发展,2026-07-27,2026-07-24,178.05,17372343,6247946,3.58,5.6,4852610,1843052,8144187023
2282.HK,MGM CHINA,美高梅中国,2026-07-27,2026-07-24,175.76,114434714,41497501,10.9,4.11,10498598,3963467,41373293054
3750.HK,CATL,宁德时代,2026-07-27,2026-07-24,174.68,3171617355,1154644102,635.0,2.09,4994673,1856341,2937923296735
8279.HK,AGTECH HOLDINGS,亚博科技控股,2026-07-27,2026-07-24,171.63,15660059,5765200,0.78,9.86,20077000,8120000,8979371100
0384.HK,CHINA GAS HOLD,中国燃气,2026-07-27,2026-07-24,169.9,74264696,27515796,5.85,-0.51,12694820,4679557,31871693015
1055.HK,CHINA SOUTH AIR,中国南方航空股份,2026-07-27,2026-07-24,168.12,73404534,27377078,3.59,6.85,20446946,8147940,65054279021
2583.HK,HIPINE,西普尼,2026-07-27,2026-07-24,167.29,20503391,7670916,46.94,7.76,436800,176100,2761245419
1044.HK,HENGAN INT'L,恒安国际,2026-07-27,2026-07-24,166.2,90227409,33895095,23.66,2.07,3813500,1462256,27223572420
9899.HK,NETEASE MUSIC,网易云音乐,2026-07-27,2026-07-24,164.39,78882660,29835520,121.5,6.21,649240,260800,24873018543
2525.HK,HESAI-W-NEW,禾赛－Ｗ（新）,2026-07-27,2026-07-24,164.04,121418352,45984063,14.96,-2.16,8116200,3007460,18806779860
2688.HK,ENN ENERGY,新奥能源,2026-07-27,2026-07-24,162.13,286204479,109184515,44.6,1.87,6417141,2493936,49588716317
1128.HK,WYNN MACAU,永利澳门,2026-07-27,2026-07-24,160.3,82368149,31644083,5.7,4.78,14450553,5816927,29855387551
2359.HK,WUXI APPTEC,药明康德,2026-07-27,2026-07-24,157.59,852599804,330991096,157.0,-0.25,5430572,2102866,468449873335
0100.HK,MINIMAX-W,MINIMAX-W,2026-07-27,2026-07-24,155.39,1696965380,664453720,229.6,17.14,7390964,3390070,80184428848
3277.HK,GPIXEL,长光辰芯,2026-07-27,2026-07-24,154.34,32514366,12783691,68.15,0.52,477100,188550,30332768324
2546.HK,ZHIHUI MINING,智汇矿业,2026-07-27,2026-07-24,152.76,16679100,6598800,15.9,1.92,1049000,423000,7756109792
0553.HK,NANJING PANDA,南京熊猫电子股份,2026-07-27,2026-07-24,151.2,176236506,70158960,3.63,12.04,48550000,21654000,3317233964
6951.HK,CCTC,三环集团,2026-07-27,2026-07-24,150.8,126332012,50371528,103.9,2.87,1215900,498728,206538830650
0012.HK,HENDERSON LAND,恒基地产,2026-07-27,2026-07-24,149.52,219722277,88056984,28.4,3.2,7736700,3199745,137495389038
1377.HK,DTECH,鼎泰高科,2026-07-27,2026-07-24,147.55,88400400,35709481,362.0,7.35,244200,105900,153504266108
