Ticker,Name,Name_ZH,Date_Today,Date_Prev,Turnover_Pct_Change,Turnover_Today,Turnover_Prev,Close_Today,Price_Pct_Change,Volume_Today,Volume_Prev,Market_Cap
6608.HK,BAIRONG AI-W,百融智能－Ｗ,2026-09-18,2026-09-17,3349.22,33496698,971138,4.32,-3.25,7753865,217500,1916343306
2503.HK,ZHONGSHENJIANYE,中深建业,2026-09-18,2026-09-17,3301.87,15806719,464648,0.265,9.96,59648000,1928000,909705490
0909.HK,MING YUAN CLOUD,明源云,2026-09-18,2026-09-17,3294.34,44168234,1301230,0.955,-5.91,46249460,1282000,1757178023
1333.HK,BRETON,博雷顿,2026-09-18,2026-09-17,2847.1,62881262,2133664,12.35,3.26,5091600,178400,6143086814
1828.HK,FWD,富卫集团,2026-09-18,2026-09-17,2162.85,382651070,16910173,34.92,3.31,10957935,500301,44684162536
9699.HK,SF INTRA-CITY,顺丰同城,2026-09-18,2026-09-17,2151.0,502004513,22301356,9.49,11.12,52898264,2611400,8649372810
1698.HK,TME-SW,腾讯音乐－ＳＷ,2026-09-18,2026-09-17,1666.07,453142556,25658191,31.1,0.71,14570500,830900,101371389996
6993.HK,BLUE MOON GROUP,蓝月亮集团,2026-09-18,2026-09-17,1554.11,37196712,2248740,3.175,-14.65,11715500,604500,18411612811
1234.HK,CHINA LILANG,中国利郎,2026-09-18,2026-09-17,1523.62,25726724,1584525,2.725,-4.55,9441000,555000,3263146290
9973.HK,CHERY AUTO,奇瑞汽车,2026-09-18,2026-09-17,1523.26,615439692,37913759,26.36,3.94,23347484,1495022,153114819035
3669.HK,YONGDA AUTO,永达汽车,2026-09-18,2026-09-17,1407.31,22065504,1463900,0.77,-7.78,28656500,1753174,1457893627
1913.HK,PRADA,普拉达,2026-09-18,2026-09-17,1144.75,147929902,11884322,39.14,0.31,3779507,304570,100152369798
3319.HK,A-LIVING,雅生活服务,2026-09-18,2026-09-17,1046.95,42771189,3729109,1.54,-2.84,27773500,2352750,2184552392
7618.HK,JD INDUSTRIALS,京东工业,2026-09-18,2026-09-17,1030.59,425390070,37625512,14.0,1.97,30385005,2740387,37987902694
1858.HK,CHUNLI MEDICAL,春立医疗,2026-09-18,2026-09-17,948.89,28241044,2692462,7.49,-5.07,3770500,341250,2862615363
2585.HK,MOKINGRAN,梦金园,2026-09-18,2026-09-17,896.84,23674841,2375000,25.7,2.8,921200,95000,6944784402
1288.HK,ABC,农业银行,2026-09-18,2026-09-17,855.3,3710981199,388462843,6.3,-0.32,589044617,61465638,2204893180153
0570.HK,TRAD CHI MED,中国中药,2026-09-18,2026-09-17,761.68,53824106,6246425,1.22,-2.79,44118119,4977231,6143677364
2501.HK,MAIYUE TECH,迈越科技,2026-09-18,2026-09-17,730.11,16899479,2035800,2.07,17.95,8164000,1160000,1156794622
2026.HK,PONY-W,小马智行－Ｗ,2026-09-18,2026-09-17,699.45,225235457,28173775,53.3,1.04,4225806,534100,23154245348
1516.HK,SUNAC SERVICES,融创服务,2026-09-18,2026-09-17,697.03,21619411,2712500,0.77,-0.65,28077158,3500000,2302815072
0467.HK,UNITEDENERGY GP,联合能源集团,2026-09-18,2026-09-17,651.46,55975066,7448880,0.405,-1.22,138210040,18168000,10469085919
2228.HK,XTALPI,晶泰控股,2026-09-18,2026-09-17,640.37,1307138957,176553266,8.02,16.32,162984898,25605985,34487567304
1675.HK,ASIAINFO TECH,亚信科技,2026-09-18,2026-09-17,633.36,49670173,6772920,4.075,5.84,12189000,1759200,3830454751
2202.HK,CHINA VANKE,万科企业,2026-09-18,2026-09-17,625.45,133332462,18379293,2.35,6.82,56737220,8354224,28037166119
2342.HK,COMBA,京信通信,2026-09-18,2026-09-17,625.26,29851757,4116000,0.825,17.86,36183948,5880000,2578796283
1918.HK,SUNAC,融创中国,2026-09-18,2026-09-17,615.61,327026474,45699256,0.61,9.91,536108961,82341000,12132396802
7630.HK,IMPACT THERAP-B,英派药业－Ｂ,2026-09-18,2026-09-17,607.7,275680916,38954351,13.03,15.51,21157400,3453400,3680473660
0694.HK,BEIJING AIRPORT,北京首都机场股份,2026-09-18,2026-09-17,595.34,41969224,6035760,1.435,-5.28,29246847,3984000,6571121569
0581.HK,CHINA ORIENTAL,中国东方集团,2026-09-18,2026-09-17,594.64,29480749,4244020,0.965,-4.46,30550000,4202000,3592278987
1798.HK,DATANG RENEW,大唐新能源,2026-09-18,2026-09-17,591.63,34252984,4952527,0.955,-7.73,35867000,4785050,6946384333
2670.HK,YUNJI,云迹,2026-09-18,2026-09-17,587.97,533231669,77508118,98.7,21.78,5402550,956300,6844448211
0856.HK,VSTECS,伟仕佳杰,2026-09-18,2026-09-17,576.96,99545067,14704651,9.195,-0.33,10826000,1594000,13146900205
9698.HK,GDS-SW,万国数据－ＳＷ,2026-09-18,2026-09-17,559.99,345751648,52387080,31.14,2.98,11103136,1732377,49918069941
2701.HK,NSING TECH,国民技术,2026-09-18,2026-09-17,550.91,97481283,14976083,8.76,10.12,11128000,1882600,5940390047
2121.HK,AINNOVATION,创新奇智,2026-09-18,2026-09-17,524.67,22415020,3588312,3.39,-6.87,6612100,985800,1756721913
2533.HK,BLACK SESAME,黑芝麻智能,2026-09-18,2026-09-17,466.77,97929830,17278472,10.0,4.0,9792983,1797033,6881240250
1773.HK,TIANLI INT HLDG,天立国际控股,2026-09-18,2026-09-17,459.39,34387266,6147270,0.775,-7.19,44370667,7362000,1574784451
0151.HK,WANT WANT CHINA,中国旺旺,2026-09-18,2026-09-17,455.48,67452910,12143152,2.815,0.54,23961957,4336840,32903395973
0586.HK,CONCH VENTURE,海螺创业,2026-09-18,2026-09-17,455.01,120616916,21732538,7.43,-0.13,16233771,2921040,13314864760
2273.HK,GUSHENGTANG,固生堂,2026-09-18,2026-09-17,450.58,24821272,4508196,27.06,0.0,917268,166600,5731081962
2473.HK,XXF,喜相逢集团,2026-09-18,2026-09-17,420.5,24395775,4687000,0.415,-3.49,58785000,10900000,770343734
1400.HK,MOODY TECH HLDG,满地科技股份,2026-09-18,2026-09-17,414.81,15688993,3047520,0.04,66.67,392224843,126980000,152070691
9688.HK,ZAI LAB,再鼎医药,2026-09-18,2026-09-17,413.78,305598593,59480212,20.58,4.47,14849300,3019300,23104389636
6656.HK,SIGENERGY,思格新能,2026-09-18,2026-09-17,413.56,348934518,67943717,337.0,9.13,1035414,220025,83856697410
2727.HK,SH ELECTRIC,上海电气,2026-09-18,2026-09-17,410.32,110725279,21697199,3.02,5.23,36664000,7560000,46931167044
9888.HK,BIDU-W,百度集团－Ｗ,2026-09-18,2026-09-17,404.14,6762471554,1341389291,87.2,-0.17,77551282,15356489,237929516618
0537.HK,RIGOL,普源精电,2026-09-18,2026-09-17,396.61,17205557,3464580,21.4,4.7,803998,169500,4679679520
0811.HK,XINHUA WINSHARE,新华文轩,2026-09-18,2026-09-17,393.05,55576290,11272000,8.085,1.06,6874000,1409000,9975604532
6067.HK,SENIOR MATERIAL,星源材质,2026-09-18,2026-09-17,388.04,18879250,3868370,7.85,2.68,2405000,506000,11737587848
2249.HK,NEXCHIP,晶合集成,2026-09-18,2026-09-17,387.65,55734073,11429196,28.74,7.4,1939251,427100,64223713946
