Ticker,Name,Name_ZH,Date_Today,Date_Prev,Turnover_Pct_Change,Turnover_Today,Turnover_Prev,Close_Today,Price_Pct_Change,Volume_Today,Volume_Prev,Market_Cap
1703.HK,EASYHOLD GROUP,谊和股份,2026-07-20,2026-07-17,4262.56,23073600,528900,0.92,6.98,25080000,615000,126960002
0328.HK,ALCO HOLDINGS,ALCO HOLDINGS,2026-07-20,2026-07-17,2793.38,40754161,1408530,0.46,5.75,88596000,3238000,131740391
2589.HK,AUNTEA JENNY,沪上阿姨,2026-07-20,2026-07-17,2564.67,200502120,7524465,91.0,10.84,2203320,91650,9573474820
0354.HK,CHINASOFT INT'L,中国软件国际,2026-07-20,2026-07-17,1365.61,1256175087,85709761,3.64,22.97,345103036,28956000,9138361830
6603.HK,IFBH,IFBH,2026-07-20,2026-07-17,958.09,55927166,5285686,5.71,-3.06,9794600,897400,1511882390
2555.HK,CHABAIDAO,茶百道,2026-07-20,2026-07-17,719.7,37172339,4534868,4.85,0.83,7664400,942800,7145566211
6626.HK,YUEXIU SERVICES,越秀服务,2026-07-20,2026-07-17,481.03,16661200,2867540,1.84,12.2,9055000,1748500,2764070455
0966.HK,CHINA TAIPING,中国太平,2026-07-20,2026-07-17,249.76,269289112,76991924,20.68,8.56,13021717,4041571,74324304462
6915.HK,JIANGXI BIO,江西生物,2026-07-20,2026-07-17,242.62,33232244,9699515,8.95,31.81,3713100,1428500,2759976946
1898.HK,CHINA COAL,中煤能源,2026-07-20,2026-07-17,225.02,604876691,186107031,10.8,8.22,56007100,18648000,143193567248
1171.HK,YANKUANG ENERGY,兖矿能源,2026-07-20,2026-07-17,199.1,827597209,276698510,11.84,9.02,69898412,25478685,118836329448
0434.HK,BOYAA,博雅互动,2026-07-20,2026-07-17,189.43,17963034,6206265,2.1,7.69,8553826,3182700,1519069560
2698.HK,SOFTCARE,乐舒适,2026-07-20,2026-07-17,186.87,53168917,18533953,28.8,4.42,1846143,672007,17878299366
6069.HK,SY HOLDINGS,盛业,2026-07-20,2026-07-17,183.2,63745598,22508850,7.41,3.78,8602645,3152500,7890203346
6808.HK,SUNART RETAIL,高鑫零售,2026-07-20,2026-07-17,177.1,25106875,9060480,1.25,6.84,20085500,7744000,11925630875
1277.HK,KINETIC DEV,力量发展,2026-07-20,2026-07-17,162.38,48038601,18309040,1.7,7.59,28258000,11588000,14619164010
3317.HK,XUNCE,迅策,2026-07-20,2026-07-17,148.22,757261511,305078135,107.7,18.22,7031212,3348827,35538564972
2507.HK,CIRRUS,西锐,2026-07-20,2026-07-17,147.8,58594235,23645867,39.58,6.34,1480400,635300,14485838086
3339.HK,LONKING,中国龙工,2026-07-20,2026-07-17,145.68,31340078,12756600,2.95,3.51,10623755,4476000,12626295204
1368.HK,XTEP INT'L,特步国际,2026-07-20,2026-07-17,142.9,92773458,38193822,3.65,-1.08,25417385,10350629,9975647305
3328.HK,BANKCOMM,交通银行,2026-07-20,2026-07-17,141.53,302472249,125231492,7.23,3.73,41835719,17967216,638870161617
0883.HK,CNOOC,中国海洋石油,2026-07-20,2026-07-17,137.86,3247885262,1365479593,23.9,5.19,135894783,60100336,1135965882086
0293.HK,CATHAY PAC AIR,国泰航空,2026-07-20,2026-07-17,136.15,142060721,60155973,12.98,-1.22,10944586,4578080,78933039149
1907.HK,CHINA RISUN GP,中国旭阳集团,2026-07-20,2026-07-17,134.64,55031599,23453999,1.9,5.56,28964000,13030000,8063179998
2648.HK,ANJOY FOOD,安井食品,2026-07-20,2026-07-17,121.78,57286213,25829767,72.45,2.69,790700,366120,24146782106
3931.HK,CALB,中创新航,2026-07-20,2026-07-17,120.58,177030342,80256847,17.36,-7.95,10197600,4255400,30767161336
2335.HK,MICOT PHARMA-B,麦科医药－Ｂ,2026-07-20,2026-07-17,116.37,32092000,14831872,35.5,-12.3,904000,366400,
2402.HK,SINOHYTEC,亿华通,2026-07-20,2026-07-17,115.67,24041379,11147304,12.7,7.99,1893022,947900,3054757382
2039.HK,CIMC,中集集团,2026-07-20,2026-07-17,112.8,51299371,24107107,6.98,3.25,7349480,3566140,37639792390
1333.HK,BRETON,博雷顿,2026-07-20,2026-07-17,111.03,24146200,11442048,13.0,-2.11,1857400,861600,5056232506
2016.HK,CZBANK,浙商银行,2026-07-20,2026-07-17,105.29,19915092,9700822,2.33,2.64,8547250,4273490,63992599698
0570.HK,TRAD CHI MED,中国中药,2026-07-20,2026-07-17,104.46,43715098,21381000,1.43,-4.67,30570000,14254000,7201195165
1963.HK,BCQ,重庆银行,2026-07-20,2026-07-17,100.61,19701000,9820379,7.92,3.66,2487500,1285390,27518739426
2517.HK,GUOQUAN,锅圈,2026-07-20,2026-07-17,98.82,22901311,11518516,1.94,4.86,11804799,6226225,4924271881
1508.HK,CHINA RE,中国再保险,2026-07-20,2026-07-17,98.76,27086781,13627680,1.19,2.59,22762000,11748000,50550974051
1779.HK,LONGBIO-B,天辰生物－Ｂ,2026-07-20,2026-07-17,97.94,16671335,8422398,91.15,6.55,182900,98450,6956759531
