Ticker,Name,Name_ZH,Date_Today,Date_Prev,Turnover_Pct_Change,Turnover_Today,Turnover_Prev,Close_Today,Price_Pct_Change,Volume_Today,Volume_Prev,Market_Cap
1666.HK,TONG REN TANG,同仁堂科技,2026-08-31,2026-08-28,3204.4,58939220,1783660,3.117,-5.24,18905925,542146,3784716720
1850.HK,BEAUTIFULLIFEGP,美好生活集团控股,2026-08-31,2026-08-28,2761.32,26910759,940500,0.61,7.02,44116000,1650000,105408000
1330.HK,DYNAGREEN ENV,绿色动力环保,2026-08-31,2026-08-28,2586.15,54216719,2018380,5.86,5.68,9252000,364000,8426141821
0136.HK,CHINA RUYI,中国儒意,2026-08-31,2026-08-28,2193.23,1288782899,56199370,1.38,-3.5,933900655,39300260,20908274983
2026.HK,PONY-W,小马智行－Ｗ,2026-08-31,2026-08-28,1915.74,865021538,42913243,56.475,-4.2,15316893,727960,24283721078
3268.HK,MEIG,美格智能,2026-08-31,2026-08-28,1771.93,99688449,5325426,20.545,7.17,4852200,277800,6941596176
0187.HK,JINGCHENG MAC,京城机电股份,2026-08-31,2026-08-28,1633.02,18546080,1070160,2.855,-2.89,6496000,364000,1560335065
0863.HK,OSL GROUP,ＯＳＬ集团,2026-08-31,2026-08-28,1531.24,58428218,3581820,11.695,-1.56,4996000,301500,10539577445
0636.HK,KLN,KLN,2026-08-31,2026-08-28,1458.36,69496178,4459567,5.717,-3.01,12154994,756500,10022195701
2525.HK,HESAI-W,禾赛－Ｗ,2026-08-31,2026-08-28,1216.25,1138931542,86528616,16.72,-3.63,68117918,4987240,20516487068
9896.HK,MNSO,名创优品,2026-08-31,2026-08-28,963.7,533612124,50165821,19.39,-8.71,27519966,2361856,22172624363
0956.HK,CHINA SUNTIEN,新天绿色能源,2026-08-31,2026-08-28,914.18,153882714,15173075,3.265,-0.31,47131000,4633000,14711379417
1658.HK,PSBC,邮储银行,2026-08-31,2026-08-28,902.19,1287873770,128506516,5.202,4.99,247549025,25934716,636503783507
6936.HK,SF HOLDING,顺丰控股,2026-08-31,2026-08-28,894.42,157385957,15826953,31.62,-3.66,4977418,482235,163119244256
2009.HK,BBMG,金隅集团,2026-08-31,2026-08-28,889.56,36721651,3710910,0.615,0.0,59710000,6034000,6620218103
3613.HK,TONGRENTANGCM,同仁堂国药,2026-08-31,2026-08-28,882.66,36982481,3763500,6.035,-7.15,6128000,579000,4997487000
2380.HK,CHINA POWER,中国电力,2026-08-31,2026-08-28,842.27,846193198,89803552,2.87,-1.03,294840835,30966741,35440482566
1799.HK,XINTE ENERGY,新特能源,2026-08-31,2026-08-28,827.07,33565906,3620656,4.005,-2.79,8381000,878800,5877300000
1523.HK,PLOVER BAY TECH,珩湾科技,2026-08-31,2026-08-28,760.58,17703920,2057200,7.54,1.89,2348000,278000,8484975850
2192.HK,MEDLIVE,医脉通,2026-08-31,2026-08-28,676.0,40056490,5161902,7.645,-0.33,5239567,672999,5660684437
2450.HK,HUAIBEI GD CO,淮北绿金股份,2026-08-31,2026-08-28,670.41,40211573,5219517,15.345,15.29,2620500,392150,4012800000
3800.HK,GCL TECH,协鑫科技,2026-08-31,2026-08-28,639.9,1870954335,252865697,0.732,-7.28,2554203916,320083152,22150382159
6063.HK,LOTUS HORIZON,智中国际,2026-08-31,2026-08-28,623.47,35164326,4860480,1.075,17.49,32711000,5312000,2460000000
