Ticker,Name,Name_ZH,Date_Today,Date_Prev,Turnover_Pct_Change,Turnover_Today,Turnover_Prev,Close_Today,Price_Pct_Change,Volume_Today,Volume_Prev,Market_Cap
2580.HK,AUX ELECTRIC,奥克斯电气,2026-09-08,2026-09-07,817.7,37089424,4041560,9.765,2.25,3798200,423200,15509117273
0004.HK,WHARF HOLDINGS,九龙仓集团,2026-09-08,2026-09-07,588.11,62842177,9132570,19.02,-0.16,3304005,479400,58125641158
0995.HK,ANHUIEXPRESSWAY,安徽皖通高速公路,2026-09-08,2026-09-07,482.26,24275900,4169280,15.95,-1.3,1522000,258000,27252040303
1258.HK,CHINFMINING,中国有色矿业,2026-09-08,2026-09-07,387.67,322908706,66214848,17.18,4.5,18795617,4027667,67036979670
6185.HK,CANSINOBIO,康希诺生物,2026-09-08,2026-09-07,348.26,344013907,76744800,29.48,3.44,11669400,2692800,7282851140
3696.HK,INSILICO,英矽智能,2026-09-08,2026-09-07,323.82,1263500270,298118494,50.85,6.69,24847597,6255109,29436579312
3908.HK,CICC,中金公司,2026-09-08,2026-09-07,323.48,787688834,186004456,19.86,-7.46,39662075,8667496,95869324344
2155.HK,MORIMATSU INTL,森松国际,2026-09-08,2026-09-07,322.91,43590250,10307100,6.875,-2.48,6340400,1462000,8562255625
1033.HK,SINOPEC SSC,中石化油服,2026-09-08,2026-09-07,292.98,30162660,7675290,0.69,5.34,43714000,11718000,13080361579
0866.HK,CHINA QINFA,中国秦发,2026-09-08,2026-09-07,282.24,18313701,4791200,2.15,1.42,8518000,2260000,5648940318
3993.HK,CMOC,洛阳钼业,2026-09-08,2026-09-07,269.55,1123180772,303932966,17.61,7.57,63780848,18566460,376753815257
0135.HK,KUNLUN ENERGY,昆仑能源,2026-09-08,2026-09-07,269.47,134830727,36492982,7.675,4.99,17567521,4992200,66172575353
0297.HK,SINOFERT,中化化肥,2026-09-08,2026-09-07,265.12,60144601,16472700,1.395,3.33,43114410,12202000,9799115613
2565.HK,PEGBIO CO-B,派格生物医药－Ｂ,2026-09-08,2026-09-07,260.36,47839043,13275443,5.64,0.62,8482100,2368500,2205756188
0568.HK,SHANDONG MOLONG,山东墨龙,2026-09-08,2026-09-07,258.93,438023864,122036886,5.135,7.88,85301625,25638000,4228810306
0517.HK,COSCO SHIP INTL,中远海运国际,2026-09-08,2026-09-07,256.92,58595300,16416978,6.83,0.52,8579107,2416038,10012584748
2591.HK,INNOGEN-B,银诺医药－Ｂ,2026-09-08,2026-09-07,244.06,95594821,27784341,3.695,7.57,25871400,8088600,1687947464
2632.HK,NEW VISION CO,泽景股份,2026-09-08,2026-09-07,243.26,22340489,6508320,66.45,10.75,336200,108472,8199615049
1208.HK,MMG,五矿资源,2026-09-08,2026-09-07,242.39,642382823,187614791,9.62,5.42,66775762,20560525,123582587789
2282.HK,MGM CHINA,美高梅中国,2026-09-08,2026-09-07,236.13,105665045,31435424,10.7,4.19,9875238,3060898,40614150760
2670.HK,YUNJI,云迹,2026-09-08,2026-09-07,233.8,85917128,25739069,104.3,2.05,823750,251850,7232786134
1177.HK,SBP GROUP,中国生物制药,2026-09-08,2026-09-07,233.4,780019378,233959582,5.845,6.86,133450711,42771406,104151773840
0358.HK,JIANGXI COPPER,江西铜业股份,2026-09-08,2026-09-07,232.32,680329294,204719127,38.4,4.92,17716908,5593419,132968814435
6745.HK,BEFAR GROUP,滨化股份,2026-09-08,2026-09-07,229.68,41336821,12538550,3.18,4.26,12999000,4111000,7660500198
0019.HK,SWIRE PACIFIC A,太古股份公司Ａ,2026-09-08,2026-09-07,218.6,139255881,43709120,107.7,0.94,1292998,409645,390727026778
0564.HK,ZCZL,中创智领,2026-09-08,2026-09-07,209.67,24256681,7833168,12.93,5.38,1876000,638400,23085221639
0386.HK,SINOPEC CORP,中国石油化工股份,2026-09-08,2026-09-07,208.41,1261029700,408880985,4.915,4.02,256567591,86535660,593337592065
2013.HK,WEIMOB INC,微盟集团,2026-09-08,2026-09-07,205.77,67284800,22004776,0.91,-6.67,73939338,22569000,3760355077
2315.HK,BIOCYTOGEN-B,百奥赛图－Ｂ,2026-09-08,2026-09-07,204.33,166539750,54723000,61.75,6.47,2697000,943500,27393392234
3347.HK,TIGERMED,泰格医药,2026-09-08,2026-09-07,190.69,115280555,39657479,41.58,7.16,2772500,1022100,35801464735
0826.HK,TIANGONG INT'L,天工国际,2026-09-08,2026-09-07,188.55,98896141,34273361,3.23,2.22,30618000,10846000,8801750051
2128.HK,CHINA LESSO,中国联塑,2026-09-08,2026-09-07,180.37,32444159,11571755,3.36,-2.47,9656000,3359000,10353044700
9633.HK,NONGFU SPRING,农夫山泉,2026-09-08,2026-09-07,168.55,301806536,112384165,41.1,-1.77,7343225,2686046,462229751879
0083.HK,SINO LAND,信和置业,2026-09-08,2026-09-07,166.32,75535555,28362491,10.47,-0.95,7214475,2683301,100366901415
6865.HK,FLAT GLASS,福莱特玻璃,2026-09-08,2026-09-07,165.09,34420251,12984600,6.55,-2.24,5255000,1938000,15179298112
1191.HK,CREALIGHTS,海光芯正,2026-09-08,2026-09-07,164.15,469269000,177652698,150.0,31.58,3128460,1558357,13733511750
0696.HK,TRAVELSKY TECH,中国民航信息网络,2026-09-08,2026-09-07,161.89,34582581,13205120,8.75,-0.34,3952295,1504000,25604333903
2198.HK,CHINA SANJIANG,中国三江化工,2026-09-08,2026-09-07,156.01,15102451,5899170,4.05,0.37,3729000,1462000,4659010869
1193.HK,CHINA RES GAS,华润燃气,2026-09-08,2026-09-07,152.82,132512582,52413326,17.51,5.1,7567823,3146058,39443001773
6099.HK,CMSC,招商证券,2026-09-08,2026-09-07,149.4,98989929,39691725,14.95,-2.16,6621400,2597626,130013074090
9985.HK,WL DELICIOUS,卫龙美味,2026-09-08,2026-09-07,145.44,26493487,10794150,7.57,1.34,3499800,1445000,18397658910
9980.HK,EASTROC,东鹏饮料,2026-09-08,2026-09-07,145.37,113588727,46292821,101.7,-2.77,1116900,442570,74668067586
1071.HK,HUADIAN POWER,华电国际电力股份,2026-09-08,2026-09-07,140.34,44554439,18538220,4.06,1.88,10974000,4652000,47143802522
1112.HK,H&H INTL HLDG,Ｈ＆Ｈ国际控股,2026-09-08,2026-09-07,134.31,63259383,26998721,18.4,-3.36,3438010,1418000,11878328667
2729.HK,GALAXIS TECH,凯乐士科技,2026-09-08,2026-09-07,133.41,34790400,14905172,36.0,6.32,966400,440200,15403814244
0002.HK,CLP HOLDINGS,中电控股,2026-09-08,2026-09-07,132.35,223463547,96175346,77.25,0.13,2892732,1246602,195168306532
1164.HK,CGN MINING,中广核矿业,2026-09-08,2026-09-07,132.09,114137776,49177265,2.43,-1.22,46970277,19990758,18469659334
6127.HK,JOINN,昭衍新药,2026-09-08,2026-09-07,131.7,79956368,34508741,22.48,-0.27,3556778,1531000,16845347642
1618.HK,MCC,中国中冶,2026-09-08,2026-09-07,128.84,23539472,10286560,1.385,2.97,16996009,7648000,28657892353
0316.HK,OOIL,东方海外国际,2026-09-08,2026-09-07,127.44,259020561,113885100,153.1,2.07,1691839,759234,101103155801
0220.HK,U-PRESID CHINA,统一企业中国,2026-09-08,2026-09-07,125.2,46672706,20724878,7.445,-0.73,6269000,2763317,32157442371
1128.HK,WYNN MACAU,永利澳门,2026-09-08,2026-09-07,124.0,21635848,9658693,5.765,-0.17,3752966,1672501,30410474981
0232.HK,CON AERO TECH,大陆航空科技控股,2026-09-08,2026-09-07,119.59,20961163,9545807,0.475,0.0,44128765,20096437,4419102966
1952.HK,EVEREST MED,云顶新耀,2026-09-08,2026-09-07,118.92,323081649,147579496,33.04,5.56,9778500,4715000,11690539393
