Ticker,Name,Name_ZH,Date_Today,Date_Prev,Turnover_Pct_Change,Turnover_Today,Turnover_Prev,Close_Today,Price_Pct_Change,Volume_Today,Volume_Prev,Market_Cap
2688.HK,,,2026-07-31,2026-07-30,130.17,750881086,326226656,46.94,0.95,15996615,7015627,52190456401
1997.HK,,,2026-07-31,2026-07-30,127.92,204553672,89748000,26.58,0.83,7695774,3404704,80702922120
6880.HK,,,2026-07-31,2026-07-30,121.56,84806980,38276810,263.0,-9.31,322460,131989,61946496893
0101.HK,,,2026-07-31,2026-07-30,116.77,164468231,75870933,7.29,-3.44,22560800,10049130,37930471430
9988.HK,,,2026-07-31,2026-07-30,103.69,16926262119,8309754467,117.0,4.65,144668907,74326961,2243472408918
0384.HK,,,2026-07-31,2026-07-30,87.14,128664145,68753162,6.11,-3.02,21057961,10913200,33288213974
0285.HK,,,2026-07-31,2026-07-30,86.07,467604731,251306613,23.48,-2.25,19915023,10462390,52738626551
0016.HK,,,2026-07-31,2026-07-30,85.66,733041091,394837031,123.2,1.07,5950009,3239024,357006520913
0288.HK,,,2026-07-31,2026-07-30,73.86,634096064,364707342,8.45,-1.97,75040956,42309437,108415352750
0066.HK,,,2026-07-31,2026-07-30,69.64,236309868,139298950,33.12,-0.78,7134960,4173126,205813638671
0881.HK,,,2026-07-31,2026-07-30,-60.9,32209715,82379766,4.53,-3.82,7110312,17490396,10722482696
1810.HK,,,2026-07-31,2026-07-30,58.51,11921337246,7520943365,28.78,-7.28,414222966,242298426,739461381480
1277.HK,,,2026-07-31,2026-07-30,54.87,33069921,21353280,1.69,-2.87,19568000,12272000,14533169012
2618.HK,,,2026-07-31,2026-07-30,-54.48,140389586,308443234,15.02,-0.92,9346843,20345860,92008781562
2018.HK,,,2026-07-31,2026-07-30,53.84,322318584,209512526,38.54,1.58,8363222,5522207,44544956998
1099.HK,,,2026-07-31,2026-07-30,52.79,103181110,67532676,17.38,-1.53,5936773,3826214,54237001980
1044.HK,,,2026-07-31,2026-07-30,51.21,239438264,158348095,24.76,-4.33,9670366,6118551,28489250368
1876.HK,,,2026-07-31,2026-07-30,-49.32,386081167,761794348,6.58,-6.67,58674950,108055933,87051879036
0386.HK,,,2026-07-31,2026-07-30,-46.42,376722166,703089120,4.43,-0.67,85038867,157643299,534965344712
0006.HK,,,2026-07-31,2026-07-30,46.39,207130922,141489474,59.05,-0.08,3507721,2394069,125841757717
0883.HK,,,2026-07-31,2026-07-30,-45.84,1209540877,2233419363,23.82,-1.49,50778375,92366391,1132163489393
2899.HK,,,2026-07-31,2026-07-30,45.73,2286704964,1569140461,33.24,2.21,68793768,48251551,883875398666
1109.HK,,,2026-07-31,2026-07-30,43.29,629909192,439594840,33.2,-2.35,18973168,12929260,236747199463
1177.HK,,,2026-07-31,2026-07-30,-42.88,310414487,543483705,5.03,-0.59,61712619,107407848,89403109734
1929.HK,,,2026-07-31,2026-07-30,41.09,140528147,99599641,12.37,2.23,11360400,8231375,122046515814
0868.HK,,,2026-07-31,2026-07-30,-40.9,73561248,124479137,9.32,0.65,7892838,13442671,41263602873
2601.HK,,,2026-07-31,2026-07-30,40.71,455457431,323676450,30.56,-2.49,14903712,10327902,293997629726
9961.HK,,,2026-07-31,2026-07-30,-40.42,1023510537,1717990491,366.4,-0.16,2793424,4681173,230723989497
0316.HK,,,2026-07-31,2026-07-30,-38.21,85288186,138031714,153.1,-1.48,557075,888235,101103155801
6098.HK,,,2026-07-31,2026-07-30,35.35,28381018,20968160,5.6,-0.71,5068039,3717759,18169936028
