Ticker,Name,Name_ZH,Date_Today,Date_Prev,Turnover_Pct_Change,Turnover_Today,Turnover_Prev,Close_Today,Price_Pct_Change,Volume_Today,Volume_Prev,Market_Cap
1205.HK,CITIC RESOURCES,中信资源,2026-06-26,2026-06-25,18622.09,429937825,2296420,0.53,12.77,811203488,4886000,4164595164
6687.HK,JST GROUP,聚水潭,2026-06-26,2026-06-25,1269.66,68744285,5019060,13.51,-2.1,5088400,363700,5723585901
0133.HK,CHINA MERCHANTS,招商局中国基金,2026-06-26,2026-06-25,1131.64,66083079,5365440,19.68,1.23,3357880,276000,2997913742
2650.HK,ZHIDA TECH,挚达科技,2026-06-26,2026-06-25,1098.39,344785386,28770621,11.8,4.7,29219100,2552850,3527539670
2652.HK,CF PHARMTECH,长风药业,2026-06-26,2026-06-25,645.53,21240225,2849000,18.51,0.05,1147500,154000,6796755452
0326.HK,CHINA STAR ENT,中国星集团,2026-06-26,2026-06-25,465.0,45493601,8052000,5.84,6.18,7790000,1464000,14184812292
8137.HK,HONBRIDGE,洪桥集团,2026-06-26,2026-06-25,405.65,36559719,7230280,0.58,0.0,63034000,12466000,8412117689
1831.HK,SHIFANG HLDG,十方控股,2026-06-26,2026-06-25,369.01,26480230,5646011,0.7,16.67,37828900,9410018,752814671
2562.HK,SYNAGISTICS,狮腾控股,2026-06-26,2026-06-25,348.57,213483865,47591780,1.41,4.44,151407000,35253170,646063735
2546.HK,ZHIHUI MINING,智汇矿业,2026-06-26,2026-06-25,348.45,31181400,6953140,15.3,-1.86,2038000,446000,7463426675
9963.HK,TRANSTECH,高科桥,2026-06-26,2026-06-25,339.79,19375840,4405720,8.08,-23.34,2398000,418000,2415726057
3969.HK,CHINA CRSC,中国通号,2026-06-26,2026-06-25,319.25,27837711,6639860,3.21,-3.02,8672184,2006000,33993319393
1783.HK,ENVISION GREEN,晋景新能,2026-06-26,2026-06-25,318.12,370700812,88658181,5.62,13.77,65961000,17947000,16238103282
3998.HK,BOSIDENG,波司登,2026-06-26,2026-06-25,310.66,280837210,68386022,3.95,8.82,71098027,18839124,45901156748
0142.HK,FIRST PACIFIC,第一太平,2026-06-26,2026-06-25,305.56,75474303,18609681,4.83,-1.43,15626150,3797894,20586039414
0751.HK,SKYWORTH GROUP,创维集团,2026-06-26,2026-06-25,302.73,20398593,5065043,4.25,-4.49,4799669,1138212,8024836111
0839.HK,CHINA EDU GROUP,中教控股,2026-06-26,2026-06-25,225.2,50051614,15390960,1.65,-1.79,30334312,9161286,4620516160
1384.HK,DEEPEXI TECH,滴普科技,2026-06-26,2026-06-25,199.2,507159822,169504287,38.6,3.21,13138856,4532200,12914555889
2038.HK,FIH,富智康集团,2026-06-26,2026-06-25,187.66,42901150,14914064,20.5,-7.74,2092739,671200,16045849913
9698.HK,GDS-SW,万国数据－ＳＷ,2026-06-26,2026-06-25,183.51,274620456,96863418,27.86,-7.56,9857159,3213783,44660163335
0639.HK,SHOUGANG RES,首钢资源,2026-06-26,2026-06-25,181.49,78542891,27902876,2.11,-7.86,37224121,12184662,10742148240
1196.HK,REALORD GROUP,伟禄集团,2026-06-26,2026-06-25,169.92,22233960,8237220,10.71,-0.93,2076000,762000,15447138869
0187.HK,JINGCHENG MAC,京城机电股份,2026-06-26,2026-06-25,159.39,21228180,8184000,3.03,-2.26,7006000,2640000,1658882527
0916.HK,CHINA LONGYUAN,龙源电力,2026-06-26,2026-06-25,149.8,288798338,115609603,5.29,2.32,54593259,22361625,44223427188
1836.HK,STELLA HOLDINGS,九兴控股,2026-06-26,2026-06-25,145.27,21554758,8788329,12.4,-1.04,1738287,701383,10430799079
9690.HK,TUHU-W,途虎－Ｗ,2026-06-26,2026-06-25,140.31,22172103,9226396,11.44,-4.83,1938121,767587,9468781134
0525.HK,GUANGSHEN RAIL,广深铁路股份,2026-06-26,2026-06-25,139.82,15300000,6379740,2.04,-1.45,7500000,3082000,14450415209
0590.HK,LUK FOOK HOLD,六福集团,2026-06-26,2026-06-25,133.4,70082130,30026361,21.82,6.75,3211830,1469000,12810693107
3320.HK,CHINARES PHARMA,华润医药,2026-06-26,2026-06-25,130.81,49132814,21286995,4.31,-2.71,11399725,4805191,27077619727
1876.HK,BUD APAC,百威亚太,2026-06-26,2026-06-25,127.35,150696195,66282702,6.32,-2.32,23844334,10244622,83612142376
1108.HK,TRIUMPH NEW EN,凯盛新能,2026-06-26,2026-06-25,126.72,38237061,16865160,2.41,-2.43,15866000,6828000,1556076716
1415.HK,COWELL,高伟电子,2026-06-26,2026-06-25,125.26,237192481,105295204,22.12,-7.99,10722987,4380000,19203828224
0934.HK,SINOPEC KANTONS,中石化冠德,2026-06-26,2026-06-25,124.34,16137029,7193200,3.58,-2.45,4507550,1960000,8900452610
2442.HK,EASY SMART GP,怡俊集团控股,2026-06-26,2026-06-25,124.31,36948599,16471900,78.95,21.74,468000,254000,32211598754
2473.HK,XXF,喜相逢集团,2026-06-26,2026-06-25,120.86,61484951,27838876,0.61,0.0,100795000,45637500,1132312526
6655.HK,HX BLDG MAT,华新建材,2026-06-26,2026-06-25,116.55,45567361,21042584,11.72,-3.54,3888000,1731900,24365829561
0648.HK,SOFTMEDX,京玖康疗,2026-06-26,2026-06-25,113.73,192117716,89888114,6.1,0.83,31494708,14857539,653413281
0290.HK,GOFINTECH QUANT,国富量子,2026-06-26,2026-06-25,108.43,157947068,75780173,1.92,6.08,82264100,41867500,19783396576
0005.HK,HSBC HOLDINGS,汇丰控股,2026-06-26,2026-06-25,107.07,2652476451,1280970343,147.7,-0.4,17958541,8637696,2532790491556
1921.HK,DALIPAL HLDG,达力普控股,2026-06-26,2026-06-25,106.53,25275163,12238258,3.12,4.7,8101014,4106798,4895604300
1030.HK,SEAZEN,新城发展,2026-06-26,2026-06-25,106.33,54154299,26246460,1.33,-2.92,40717517,19158000,9631306050
9999.HK,NTES-S,网易－Ｓ,2026-06-26,2026-06-25,106.12,2015830312,977965301,187.5,3.14,10751095,5379347,600670752375
3858.HK,JIAXIN INTL RES,佳鑫国际资源,2026-06-26,2026-06-25,106.05,316673347,153687481,60.55,-9.63,5229948,2293843,27592634652
0728.HK,CHINA TELECOM,中国电信,2026-06-26,2026-06-25,102.75,579883802,286014586,4.35,1.16,133306624,66515017,398056044613
0412.HK,SDHG,山高控股,2026-06-26,2026-06-25,102.59,16506815,8148000,0.495,-11.61,33347100,14550000,2977786927
1336.HK,NCI,新华保险,2026-06-26,2026-06-25,102.01,1025760418,507776314,46.38,-6.49,22116438,10237426,144684574640
0552.HK,CHINACOMSERVICE,中国通信服务,2026-06-26,2026-06-25,100.24,65168457,32544699,3.92,0.0,16624606,8302219,27149992656
3759.HK,PHARMARON,康龙化成,2026-06-26,2026-06-25,98.94,218361559,109762750,17.3,3.28,12622056,6553000,31785005362
0257.HK,EB ENVIRONMENT,光大环境,2026-06-26,2026-06-25,92.15,53099351,27634985,4.69,-0.64,11321823,5854870,28810554470
2659.HK,BAO PHARMA-B,宝济药业－Ｂ,2026-06-26,2026-06-25,92.02,29687360,15460272,16.42,1.61,1808000,956700,5352615680
2423.HK,BEKE-W,贝壳－Ｗ,2026-06-26,2026-06-25,90.74,842619557,441761308,35.94,-4.26,23445175,11767749,119790712683
1299.HK,AIA,友邦保险,2026-06-26,2026-06-25,90.54,3146960945,1651613702,70.8,-1.94,44448599,22875537,729605756353
0199.HK,ITC PROPERTIES,德祥地产,2026-06-26,2026-06-25,90.48,21895202,11494500,2.69,7.6,8139480,4597800,2928436529
2155.HK,MORIMATSU INTL,森松国际,2026-06-26,2026-06-25,87.42,48293136,25767518,8.0,0.13,6036642,3224971,9963352000
2232.HK,CRYSTAL INTL,晶苑国际,2026-06-26,2026-06-25,86.72,18528676,9923360,5.55,-2.46,3338500,1744000,15833162644
0636.HK,KLN,KLN,2026-06-26,2026-06-25,86.7,17107520,9162880,5.54,-0.36,3088000,1648000,10013158485
1780.HK,RONGZUN INT'L H,荣尊国际控股,2026-06-26,2026-06-25,-84.79,15008000,98654538,2.8,-3.78,5360000,33901902,1735999970
2643.HK,CAOCAO INC,曹操出行,2026-06-26,2026-06-25,83.34,126084651,68769888,21.0,-5.06,6004031,3108946,12241464249
2198.HK,CHINA SANJIANG,中国三江化工,2026-06-26,2026-06-25,83.11,21286789,11625272,2.87,5.51,7417000,4273997,3301570378
2291.HK,SCIENTECH,心泰医疗,2026-06-26,2026-06-25,-83.06,60850899,359127687,9.96,-11.94,6109528,31753110,3453629983
2828.HK,,,2026-06-26,2026-06-25,82.02,6734021835,3699648968,76.38,-2.05,88164730,47443560,
0586.HK,CONCH VENTURE,海螺创业,2026-06-26,2026-06-25,81.96,177781055,97702128,10.1,1.1,17602084,9779993,18099615379
2628.HK,CHINA LIFE,中国人寿,2026-06-26,2026-06-25,81.86,2146633945,1180362210,26.92,-5.48,79741231,41445303,760885860756
0400.HK,INGDAN,硬蛋创新,2026-06-26,2026-06-25,81.29,57389599,31656041,4.6,4.07,12476000,7162000,7456563418
2208.HK,GOLDWIND,金风科技,2026-06-26,2026-06-25,81.25,507425607,279963604,9.94,2.58,51048856,28892014,41984457378
6651.HK,51WORLD,五一视界,2026-06-26,2026-06-25,81.15,1057126292,583560418,98.9,7.38,10688840,6336161,40944973583
0991.HK,DATANG POWER,大唐发电,2026-06-26,2026-06-25,80.99,149858210,82798657,2.49,-1.97,60184020,32597897,46081709331
3110.HK,,,2026-06-26,2026-06-25,78.29,41677845,23376030,28.9,-0.69,1442140,803300,
6106.HK,SEER TECH,仙工智能,2026-06-26,2026-06-25,-77.85,37149023,167720954,105.6,-1.4,351790,1566022,
2665.HK,SEYOND,图达通,2026-06-26,2026-06-25,-75.86,26684911,110553747,2.94,-5.16,9076500,35662500,3834429592
0270.HK,GUANGDONG INV,粤海投资,2026-06-26,2026-06-25,75.8,175053883,99573318,7.83,2.22,22356818,12999128,51191141376
0895.HK,DONGJIANG ENV,东江环保,2026-06-26,2026-06-25,-75.42,46941345,190999274,1.84,-8.91,25511600,94554097,2033670712
1071.HK,HUADIAN POWER,华电国际电力股份,2026-06-26,2026-06-25,75.42,71580947,40804819,3.76,-1.83,19037486,10654000,43660270821
2145.HK,CHICMAX,上美股份,2026-06-26,2026-06-25,74.93,78696098,44986722,25.44,-5.64,3093400,1668647,10128387777
6132.HK,HJ SCIENCE-B,华健未来－Ｂ,2026-06-26,2026-06-25,-74.12,19500993,75342400,44.08,-10.04,442400,1537600,
6990.HK,SKB BIO,科伦博泰生物,2026-06-26,2026-06-25,73.14,305162154,176251582,418.0,1.31,730053,427173,99412170462
1392.HK,HQVT,海清智元,2026-06-26,2026-06-25,-72.62,19796751,72295984,18.59,-2.67,1064914,3785130,14056715959
0817.HK,CHINA JINMAO,中国金茂,2026-06-26,2026-06-25,-69.88,42376079,140700758,1.25,-1.57,33900863,110788000,16890582935
2335.HK,MICOT PHARMA-B,麦科医药－Ｂ,2026-06-26,2026-06-25,-69.66,23268586,76686483,39.52,0.15,588780,1943398,
0966.HK,CHINA TAIPING,中国太平,2026-06-26,2026-06-25,69.4,390810674,230696900,18.4,-2.54,21239711,12219116,66129939728
3698.HK,HUISHANG BANK,徽商银行,2026-06-26,2026-06-25,-69.01,21190173,68375823,4.54,0.22,4667439,15094000,63059696968
1128.HK,WYNN MACAU,永利澳门,2026-06-26,2026-06-25,68.35,63335142,37621166,4.98,-1.78,12717900,7420348,26084181675
0301.HK,SANVO CHEMICALS,三和精化,2026-06-26,2026-06-25,-67.63,16603726,51297791,3.89,1.3,4268310,13358800,1830088437
