Ticker,Name,Name_ZH,Date_Today,Date_Prev,Turnover_Pct_Change,Turnover_Today,Turnover_Prev,Close_Today,Price_Pct_Change,Volume_Today,Volume_Prev,Market_Cap
1037.HK,MAXNERVA TECH,云智汇科技,2026-07-28,2026-07-27,20235.85,18107040,89040,0.68,61.9,26628000,212000,480197949
2525.HK,HESAI-W-NEW,禾赛－Ｗ（新）,2026-07-28,2026-07-27,3844.87,121679768,3084506,15.52,2.11,7840191,202928,19510777493
6636.HK,EXTREME VISION,极视角,2026-07-28,2026-07-27,2546.64,22312400,843045,88.0,15.87,253550,11100,9936500904
2797.HK,QIYUNSHAN FOOD,齐云山食品,2026-07-28,2026-07-27,2027.71,71078452,3340608,63.25,107.51,1123770,109600,6325000000
7618.HK,JD INDUSTRIALS,京东工业,2026-07-28,2026-07-27,1349.52,55507391,3829364,13.3,-1.63,4173488,283237,36088508076
2727.HK,SH ELECTRIC,上海电气,2026-07-28,2026-07-27,1216.91,273843353,20794320,3.18,-1.85,86114260,6418000,49417587839
7687.HK,EACON,易控智驾,2026-07-28,2026-07-27,1070.68,18955635,1619200,87.9,-0.11,215650,18400,12997752920
2439.HK,CH TREASURES NM,中宝新材,2026-07-28,2026-07-27,924.98,57987681,5657440,0.34,-10.53,170552000,14888000,340000003
1854.HK,CHINA WANTIAN,中国万天控股,2026-07-28,2026-07-27,804.2,18219600,2015000,1.26,-3.08,14460000,1550000,2567413489
2477.HK,WELLCELL HOLD,经纬天地,2026-07-28,2026-07-27,706.69,368140606,45635934,0.176,2.92,2091708000,266876800,844095995
2328.HK,PICC P&C,中国财险,2026-07-28,2026-07-27,611.03,1155792141,162552633,16.22,7.92,71257225,10815212,360777637941
9611.HK,LONGCHEER,龙旗科技,2026-07-28,2026-07-27,514.03,17133321,2790294,22.28,3.24,769000,129300,11643319907
3996.HK,CH ENERGY ENG,中国能源建设,2026-07-28,2026-07-27,470.51,45860770,8038620,1.09,-1.8,42074100,7242000,48221801211
2157.HK,LEPU BIO,乐普生物,2026-07-28,2026-07-27,466.6,91244613,16103880,4.59,3.38,19879000,3627000,8282379131
2018.HK,AAC TECH,瑞声科技,2026-07-28,2026-07-27,451.81,344110050,62360649,38.84,-1.17,8859682,1586785,44891699416
3698.HK,HUISHANG BANK,徽商银行,2026-07-28,2026-07-27,420.69,119607430,22970970,5.21,6.54,22957280,4697540,72365864839
6181.HK,LAOPU GOLD,老铺黄金,2026-07-28,2026-07-27,418.49,2117032570,408307057,302.2,-23.76,7005402,1030038,53412190057
0667.HK,CHINA EAST EDU,中国东方教育,2026-07-28,2026-07-27,412.54,37071520,7232940,4.46,3.96,8312000,1686000,9873007831
0934.HK,SINOPEC KANTONS,中石化冠德,2026-07-28,2026-07-27,388.4,17243100,3530520,3.57,-5.56,4830000,934000,8875591034
2460.HK,CR BEVERAGE,华润饮料,2026-07-28,2026-07-27,349.63,17380938,3865600,7.69,1.85,2260200,512000,18442131991
2595.HK,GENFLEET-B,劲方医药－Ｂ,2026-07-28,2026-07-27,319.32,114485116,27302296,28.78,-13.26,3977940,822854,11050559875
1762.HK,WANKA ONLINE,万咖壹联,2026-07-28,2026-07-27,305.37,70066083,17284300,1.08,-1.82,64876000,15713000,2097941084
2025.HK,RUIFENG POWER,瑞丰动力,2026-07-28,2026-07-27,297.59,33427999,8407680,12.2,0.99,2740000,696000,9759999847
1339.HK,PICC GROUP,中国人民保险集团,2026-07-28,2026-07-27,283.22,491933100,128368796,5.33,3.09,92295142,24829554,235713866433
2562.HK,SYNAGISTICS,狮腾控股,2026-07-28,2026-07-27,267.67,39585306,10766658,1.36,-2.86,29106842,7690470,634279955
2256.HK,ABBISKO-B,和誉－Ｂ,2026-07-28,2026-07-27,267.27,20689651,5633360,10.35,-1.52,1999000,536000,7430279246
1698.HK,TME-SW,腾讯音乐－ＳＷ,2026-07-28,2026-07-27,261.63,107554550,29742003,36.5,2.93,2946700,838748,119520991597
7747.HK,,,2026-07-28,2026-07-27,256.4,2312141872,648748817,61.12,-26.73,37829547,7776898,
6683.HK,STARPLUS LEGEND,巨星传奇,2026-07-28,2026-07-27,255.02,19695030,5547600,3.98,-3.86,4948500,1340000,3787919156
2016.HK,CZBANK,浙商银行,2026-07-28,2026-07-27,254.96,20941273,5899622,2.4,1.69,8725530,2499840,65915128930
1766.HK,CRRC,中国中车,2026-07-28,2026-07-27,249.33,95421759,27315802,4.97,1.22,19199550,5563300,142633348496
0826.HK,TIANGONG INT'L,天工国际,2026-07-28,2026-07-27,243.73,76937760,22383140,2.76,-7.69,27876000,7486000,7520999974
1364.HK,GUMING,古茗,2026-07-28,2026-07-27,241.58,129563409,37931167,22.14,1.19,5852006,1733600,51783188336
0354.HK,CHINASOFT INT'L,中国软件国际,2026-07-28,2026-07-27,228.82,433277228,131768896,3.51,4.78,123440806,39334000,8811991486
6969.HK,SMOORE INTL,思摩尔国际,2026-07-28,2026-07-27,224.47,143530335,44234888,8.66,1.76,16573942,5197989,53650203391
0762.HK,CHINA UNICOM,中国联通,2026-07-28,2026-07-27,223.49,221682513,68528201,6.79,1.65,32648382,10258713,207760418832
1681.HK,CONSUN PHARMA,康臣药业,2026-07-28,2026-07-27,222.97,18579156,5752620,13.3,-0.75,1396929,429300,11159353336
2676.HK,NOVOSENSE,纳芯微,2026-07-28,2026-07-27,219.79,55370726,17314500,130.3,-10.45,424948,119000,21304734183
0894.HK,MAN YUE TECH,万裕科技,2026-07-28,2026-07-27,214.73,17988680,5715600,1.63,-25.91,11036000,2598000,781295623
2162.HK,KEYMED BIO-B,康诺亚－Ｂ,2026-07-28,2026-07-27,212.54,489237556,156534606,78.05,-5.16,6268258,1902000,22993497025
0151.HK,WANT WANT CHINA,中国旺旺,2026-07-28,2026-07-27,212.04,109575641,35116341,3.46,0.87,31669260,10238000,40793234836
6886.HK,HTSC,HTSC,2026-07-28,2026-07-27,204.77,180551072,59242026,16.84,-1.06,10721560,3480730,152012387533
