Ticker,Name,Name_ZH,Date_Today,Date_Prev,Turnover_Pct_Change,Turnover_Today,Turnover_Prev,Close_Today,Price_Pct_Change,Volume_Today,Volume_Prev,Market_Cap
2863.HK,GOLDEN FAITH GP,高丰集团控股,2026-07-14,2026-07-13,96554.55,270159119,279510,0.88,14.29,306999000,363000,606769676
6058.HK,CISI FIN,兴证国际,2026-07-14,2026-07-13,15960.33,20896619,130113,0.59,0.0,35418000,220531,2359999895
6681.HK,BRAINAURORA-B,脑动极光－Ｂ,2026-07-14,2026-07-13,4300.83,402274950,9140880,1.75,4.17,229871400,5441000,2376986500
2422.HK,REGO INTERACT,润歌互动,2026-07-14,2026-07-13,1994.58,26814801,1280200,2.15,16.22,12472000,692000,3569000158
6132.HK,HJ SCIENCE-B,华健未来－Ｂ,2026-07-14,2026-07-13,1083.92,30816250,2602896,44.5,31.81,692500,77100,
1187.HK,COFOE MEDICAL,可孚医疗,2026-07-14,2026-07-13,940.65,16293024,1565654,31.68,9.47,514300,54100,7473217031
2576.HK,TAIMEI TECH,太美医疗科技,2026-07-14,2026-07-13,917.93,36148111,3551132,6.16,0.82,5868200,581200,3455376762
0805.HK,NEW GONOW RV,新吉奥房车,2026-07-14,2026-07-13,915.95,138682079,13650540,5.79,7.82,23952000,2542000,5558399963
2225.HK,JINHAI MED TECH,今海医疗科技,2026-07-14,2026-07-13,784.06,193073994,21839499,3.36,8.39,57462500,7045000,17774399445
1141.HK,CMBC CAPITAL,民银资本,2026-07-14,2026-07-13,721.72,193304804,23524462,4.86,-7.43,39774650,4480850,5331267994
6715.HK,XUNLONG SCITECH,鲟龙科技,2026-07-14,2026-07-13,591.04,71670508,10371360,76.0,2.15,943033,139400,8275305600
6871.HK,ROBOTPHOENIX,翼菲科技,2026-07-14,2026-07-13,536.15,96388415,15151856,32.6,23.11,2956700,572200,7985498983
1081.HK,DAJIN,大金重工,2026-07-14,2026-07-13,427.6,117221544,22218000,39.16,-6.76,2993400,529000,28981761733
1921.HK,DALIPAL HLDG,达力普控股,2026-07-14,2026-07-13,420.86,19843124,3809706,3.19,5.63,6220415,1261492,4990793369
